"cause","effect"
"HSPE1","CCT5"
"HSPE1","CCT7"
"HSPE1","CCT8"
"HSPE1","CLPB"
"HSPE1","CYCS"
"HSPE1","DCXR"
"HSPE1","ETFB"
"HSPE1","HSP90AA1"
"HSPE1","HSP90AB1"
"HSPE1","HSP90B1"
"HSPE1","HSPA4"
"HSPE1","HSPA8"
"HSPE1","HSPA9"
"HSPE1","HSPD1"
"HSPE1","MRPL12"
"HSPE1","MRPL13"
"HSPE1","RPL29"
"HSPE1","TALDO1"
"HSPE1","TCP1"
"HSPE1","TIMM8A"
"HSPE1","TXN"
"HTR2C","ADRA1B"
"HTR2C","CHRM1"
"HTR2C","DLG4"
"HTR2C","GNB1"
"HTR2C","P2RY2"
"HTR2C","PTGER1"
"HYAL1","HAS2"
"HYI","CKAP2"
"IAPP","ADM2"
"IAPP","APP"
"IAPP","CCK"
"IARS2","EARS2"
"IARS2","EPRS"
"IARS2","LARS2"
"IARS2","TARS"
"ICAM3","EZR"
"ICAM3","ITIH4"
"ID3","ID1"
"IDH1","HSD17B4"
"IDH1","IL4I1"
"IDO1","IL4I1"
"IDO1","TDO2"
"IDUA","GUSB"
"IDUA","SUMF1"
"IER3IP1","YIPF6"
"IFI16","CASP1"
"IFI16","IRF3"
"IFI6","DDX60"
"IFI6","IFITM2"
"IFI6","ISG15"
"IFI6","XAF1"
"IFIH1","CDC25A"
"IFIH1","CXCL10"
"IFIH1","DDX60"
"IFIH1","DTX3L"
"IFIH1","HERC6"
"IFIH1","IFI6"
"IFIH1","IFNAR1"
"IFIH1","IKBKB"
"IFIH1","ISG15"
"IFIH1","OAS2"
"IFIH1","SAMD9L"
"IFIH1","TLR7"
"IFIH1","TMEM173"
"IFIH1","UBA7"
"IFIH1","XAF1"
"IFNAR1","GNB2L1"
"IFNAR1","HSPA8"
"IFNAR1","IFNGR2"
"IFNAR1","IL15"
"IFNAR1","JAK3"
"IFNAR1","TLR7"
"IFNG","ARG1"
"IFNG","CAMK2B"
"IFNG","CD19"
"IFNG","CD276"
"IFNG","CD28"
"IFNG","CD40"
"IFNG","CD40LG"
"IFNG","CXCL10"
"IFNG","CXCL9"
"IFNG","CXCR3"
"IFNG","FGF2"
"IFNG","HSP90AA1"
"IFNG","IFNAR1"
"IFNG","IFNGR2"
"IFNG","IL10RB"
"IFNG","IL13"
"IFNG","IL15"
"IFNG","IL18"
"IFNG","IL4R"
"IFNG","PDGFRB"
"IFNG","SELL"
"IFNG","TLR2"
"IFNGR2","CAMK2B"
"IFNGR2","JAK3"
"IFNGR2","NRAS"
"IFNGR2","PRKCD"
"IFT22","CCDC151"
"IFT22","TTC30A"
"IFT22","TTC30B"
"IFT22","WDR19"
"IGBP1","COL4A4"
"IGF2BP2","SLC30A8"
"IGF2R","ARF1"
"IGF2R","CLTC"
"IGF2R","DPP4"
"IGF2R","GGA3"
"IGF2R","PSAP"
"IGF2R","STX16"
"IGF2R","YIPF6"
"IGFBP4","PAPPA"
"IGFBP4","PAPPA2"
"IGFBP5","IGFALS"
"IGFBP5","PAPPA"
"IGFBP5","PAPPA2"
"IGFBP6","IGFALS"
"IGFBP6","SOAT2"
"IGLL5","CD19"
"IGSF11","C10orf54"
"IGSF11","DLG4"
"IGSF6","METTL9"
"IGSF8","CD9"
"IHH","BOC"
"IHH","COL10A1"
"IHH","COL2A1"
"IHH","GAS1"
"IHH","PTCH2"
"IHH","PTH1R"
"IHH","UBB"
"IKBKB","MAP3K14"
"IKBKB","MUC1"
"IKBKB","RPS6KA1"
"IL10RB","CTSS"
"IL10RB","IL15"
"IL10RB","IL20RA"
"IL10RB","JAK3"
"IL12A","CCL20"
"IL12A","CXCL10"
"IL12A","IL13"
"IL12A","P4HB"
"IL12B","CCL20"
"IL12B","CSF3R"
"IL12B","CXCL10"
"IL12B","IFNGR2"
"IL12B","IL12A"
"IL12B","IL18"
"IL12B","LIF"
"IL13","ALOX15"
"IL13","CCL26"
"IL13","CD28"
"IL13","CSF1"
"IL13","IL4R"
"IL13","MUC5AC"
"IL13","TSLP"
"IL13","VEGFA"
"IL15","CD28"
"IL15","CD40"
"IL15","CD40LG"
"IL15","CXCL10"
"IL15","CXCL9"
"IL15","IL13"
"IL15","IL15RA"
"IL15","IL16"
"IL15","IL4R"
"IL15","JAK3"
"IL15","KLRC1"
"IL15","KLRD1"
"IL15","NCAM1"
"IL15RA","JAK3"
"IL16","CD9"
"IL18","CASP1"
"IL18","CASP5"
"IL18","CCL20"
"IL18","CXCL10"
"IL18","GSDMD"
"IL18","IL12A"
"IL18","IL13"
"IL18","IL15"
"IL18","IL18BP"
"IL18","IL18R1"
"IL18","NLRP1"
"IL18","NLRP6"
"IL18","TLR7"
"IL18","TLR9"
"IL18BP","IL18R1"
"IL18RAP","IL18"
"IL18RAP","IL18BP"
"IL18RAP","IL18R1"
"IL1R2","CASP1"
"IL1RAPL1","ARHGAP22"
"IL1RAPL1","TUSC3"
"IL20RA","IL20RB"
"IL4R","INPP5D"
"IL4R","JAK3"
"ILF2","ALYREF"
"ILF2","DDX39B"
"ILF2","EPRS"
"ILF2","ERH"
"ILF2","HNRNPF"
"ILF2","STRBP"
"ILF2","XRCC5"
"IMPACT","P4HB"
"IMPAD1","BPNT1"
"IMPAD1","CANT1"
"IMPAD1","INPP1"
"IMPAD1","PAPSS1"
"IMPDH2","DKC1"
"IMPDH2","ENTPD5"
"IMPDH2","RPS2"
"INHBB","BMPR1B"
"INIP","NABP1"
"INMT","AOC1"
"INPP5B","INPP1"
"INPP5B","PIP5KL1"
"INPP5B","PLCD3"
"INPP5B","PLCD4"
"INPP5B","PLCH2"
"INPP5B","TPTE2"
"INPP5D","LYN"
"INPP5D","PIK3C2G"
"INPP5E","INPP5B"
"INPP5E","PIP5KL1"
"INPP5E","PLCD3"
"INPP5E","PLCD4"
"INPP5E","PLCH2"
"INPP5E","TPTE2"
"INSIG1","PCNA"
"INSIG1","VCP"
"INSL3","RLN2"
"INSRR","PIK3CD"
"INTS3","DDX26B"
"INTS3","INIP"
"INTS3","INTS5"
"INTS3","NABP1"
"IQGAP2","CDC42"
"IQGAP2","EZR"
"IQGAP2","MYH14"
"IQGAP2","MYH3"
"IQGAP2","RAC3"
"IQGAP3","ASPM"
"IQGAP3","CDC20"
"IQGAP3","CDC42"
"IQGAP3","CDCA8"
"IQGAP3","CENPF"
"IQGAP3","HJURP"
"IQGAP3","KIF20A"
"IQGAP3","MKI67"
"IQGAP3","TOP2A"
"IQSEC3","RBFOX3"
"IRF3","IFITM2"
"IRF6","GTF2A1"
"IRF6","IFITM2"
"IRF6","IRF3"
"IRF6","ISG15"
"IRX6","IRX1"
"ISG15","DDX60"
"ISG15","IFITM2"
"ISG15","USP41"
"ISL1","BMP4"
"ISL1","LDB2"
"ISL1","MNX1"
"ISL1","SETD7"
"ISL1","TBX18"
"ISL1","TBX5"
"ISL1","TNNT2"
"ISL2","GDPD5"
"ISM2","MUC4"
"ISOC1","ETFB"
"ISOC1","GLRX2"
"ISOC1","HSPE1"
"ITGA10","CHAD"
"ITGA10","COL2A1"
"ITGA10","COL4A4"
"ITGA10","LAMA2"
"ITGA2B","ACTG1"
"ITGA2B","ALB"
"ITGA2B","ARF6"
"ITGA2B","F2"
"ITGA2B","FLNA"
"ITGA2B","FYN"
"ITGA2B","HIST1H2BJ"
"ITGA2B","JAK3"
"ITGA2B","LAMA2"
"ITGA2B","PRMT6"
"ITGA2B","SIN3B"
"ITGA5","ACTG1"
"ITGA5","CD28"
"ITGA5","CD9"
"ITGA5","COL18A1"
"ITGA5","COL4A5"
"ITGA5","COL4A6"
"ITGA5","COL6A1"
"ITGA5","COL6A2"
"ITGA5","ENG"
"ITGA5","FIGF"
"ITGA5","FLNA"
"ITGA5","ITGA10"
"ITGA5","ITGA7"
"ITGA5","L1CAM"
"ITGA5","LAMA2"
"ITGA5","NISCH"
"ITGB4","CD28"
"ITGB4","CDH1"
"ITGB4","COL4A3"
"ITGB4","COL4A4"
"ITGB4","COL4A5"
"ITGB4","COL6A1"
"ITGB4","COL6A2"
"ITGB4","DST"
"ITGB4","FLNA"
"ITGB4","FLNB"
"ITGB4","ITGA10"
"ITGB4","ITGA2B"
"ITGB4","ITGA5"
"ITGB4","ITGA7"
"ITGB4","JUP"
"ITGB4","LAMA2"
"ITGB4","LAMA4"
"ITGB4","LAMA5"
"ITGB4","LAMC2"
"ITGB4","PMP22"
"ITGB4","VTN"
"ITIH4","ALB"
"ITIH4","DPP4"
"ITIH4","ERVW-1"
"ITIH4","HP"
"ITIH4","PTX3"
"ITIH4","TUBB3"
"ITIH6","PNCK"
"ITPKA","INPP5B"
"ITPKA","INPP5D"
"ITPKA","IP6K3"
"ITPKA","PLCB2"
"ITPKA","PLCD3"
"ITPKA","PLCE1"
"ITPKA","PLCH2"
"ITPR2","MRVI1"
"ITPR2","PLCD3"
"ITPR2","PLCD4"
"ITPR2","PPP3CA"
"ITPR2","TRPC1"
"IVL","CASP14"
"IVL","DSP"
"IVL","FLG"
"IZUMO1","IZUMO4"
"IZUMO1","ZP3"
"JAK3","INPP5D"
"JMJD7-PLA2G4B","ALOX15"
"JPH2","TRDN"
"JPH2","TRPC3"
"JPH3","JPH4"
"JPH4","TRDN"
"JUP","CCDC130"
"JUP","CDC42"
"JUP","CDH4"
"JUP","FGFR1"
"JUP","MUC1"
"KANK3","CCDC73"
"KAT2A","ACTL6A"
"KAT2A","AGXT"
"KAT2A","FABP7"
"KAT2A","GLYATL1"
"KAT2A","H2AFJ"
"KAT2A","H2BFS"
"KAT2A","HIST1H2BL"
"KAT2A","HIST1H2BN"
"KAT2A","HIST1H4H"
"KAT2A","HIST1H4J"
"KAT2A","HIST2H2BF"
"KAT2A","HIST2H4A"
"KAT2A","HIST2H4B"
"KAT2A","HIST3H2A"
"KAT2A","MAML3"
"KAT2A","PPARGC1A"
"KAT2A","RUVBL1"
"KAT2A","TAF7"
"KAT2A","UBB"
"KBTBD12","CCDC36"
"KBTBD7","KBTBD6"
"KCNA5","ACTN2"
"KCNA5","CACNA1C"
"KCNA5","DLG4"
"KCNA5","KCNE1"
"KCNA5","KCNH2"
"KCNA5","KCNH5"
"KCNA5","SCN5A"
"KCNA7","KCNH5"
"KCNAB3","KCNC3"
"KCNAB3","KCNG2"
"KCND1","KCNAB3"
"KCND1","KCNH2"
"KCND1","KCNH3"
"KCND1","KCNH5"
"KCND1","KCNIP2"
"KCNE1","ANK2"
"KCNE1","KCNIP2"
"KCNE1","KCNJ5"
"KCNE1","SCN5A"
"KCNE3","KCNC4"
"KCNE3","KCNE1"
"KCNE3","KCNK5"
"KCNE3","SCN5A"
"KCNE4","KCNC4"
"KCNE4","KCNE1"
"KCNE4","KCNE3"
"KCNF1","SNPH"
"KCNG3","KBTBD12"
"KCNG3","KCNH5"
"KCNH2","ANK2"
"KCNH2","CACNA1C"
"KCNH2","CAV3"
"KCNH2","HSP90AA1"
"KCNH2","HSPA4"
"KCNH2","KCNA2"
"KCNH2","KCNC4"
"KCNH2","KCNE3"
"KCNH2","KCNE4"
"KCNH2","KCNH6"
"KCNH2","KCNQ4"
"KCNH2","SCN4B"
"KCNH2","SCN5A"
"KCNH3","KCNA2"
"KCNH3","KCNAB3"
"KCNH3","KCNC3"
"KCNH3","KCNC4"
"KCNH3","KCNF1"
"KCNH3","KCNG2"
"KCNH3","KCNQ4"
"KCNH3","KCNS1"
"KCNH5","KCNA2"
"KCNH5","KCNC4"
"KCNIP3","CAV3"
"KCNIP3","PSEN1"
"KCNJ11","IGF2BP2"
"KCNJ11","PRKACB"
"KCNJ11","RAPGEF3"
"KCNJ11","SLC30A8"
"KCNJ11","XIAP"
"KCNJ5","ATP1A1"
"KCNJ5","GNB1"
"KCNJ8","ABCC8"
"KCNJ8","CACNA1C"
"KCNJ8","KCNE3"
"KCNJ8","SCN5A"
"KCNJ9","GABBR1"
"KCNK13","KCNK17"
"KCNK13","KCNK5"
"KCNK7","KCNK15"
"KCNK7","KCNK17"
"KCNMB3","KCNN2"
"KCNQ1","ADCY3"
"KCNQ1","ANK2"
"KCNQ1","CACNA1C"
"KCNQ1","KCNA2"
"KCNQ1","KCNE4"
"KCNQ1","KCNH2"
"KCNQ1","KCNJ11"
"KCNQ1","KCNK5"
"KCNQ1","KCNQ4"
"KCNQ1","NEDD4L"
"KCNQ1","PRKACB"
"KCNQ1","SCN5A"
"KCNQ1","SLC12A2"
"KCNQ4","KCNC4"
"KCNQ4","KCNE3"
"KCNQ4","KCNE4"
"KCNQ4","KCNH5"
"KCNQ4","KCNS1"
"KCNS1","KCNK15"
"KCNT1","CHRNA2"
"KCNT1","KCNA2"
"KCTD19","RSL1D1"
"KCTD19","SGIP1"
"KDELR1","ARF1"
"KDELR1","COPA"
"KDELR1","COPZ1"
"KDELR1","COPZ2"
"KDELR1","DDOST"
"KDELR1","KDELR3"
"KDELR1","SEC63"
"KDELR1","SURF4"
"KDELR2","ARCN1"
"KDELR2","ARF1"
"KDELR2","ARF4"
"KDELR2","ARFGAP3"
"KDELR2","CCDC6"
"KDELR2","COPA"
"KDELR2","COPB2"
"KDELR2","COPG1"
"KDELR2","COPG2"
"KDELR2","COPZ1"
"KDELR2","DDOST"
"KDELR2","GOLPH3"
"KDELR2","HSPA5"
"KDELR2","KDELR1"
"KDELR2","KDELR3"
"KDELR2","MANF"
"KDELR2","SURF4"
"KDELR2","TMED10"
"KDELR2","TMED7"
"KDELR3","ARF1"
"KDELR3","COPZ1"
"KDELR3","COPZ2"
"KIAA0101","ASPM"
"KIAA0101","AURKB"
"KIAA0101","BIRC5"
"KIAA0101","BUB1"
"KIAA0101","CDC20"
"KIAA0101","CDC45"
"KIAA0101","CDCA3"
"KIAA0101","CDCA8"
"KIAA0101","CDK1"
"KIAA0101","CDKN3"
"KIAA0101","CDT1"
"KIAA0101","CENPA"
"KIAA0101","CENPF"
"KIAA0101","CEP55"
"KIAA0101","CKAP2"
"KIAA0101","CKS2"
"KIAA0101","DTL"
"KIAA0101","ECT2"
"KIAA0101","EXO1"
"KIAA0101","FEN1"
"KIAA0101","HJURP"
"KIAA0101","HMMR"
"KIAA0101","KIF14"
"KIAA0101","KIF15"
"KIAA0101","KIF20A"
"KIAA0101","KIF4A"
"KIAA0101","KIFC1"
"KIAA0101","MCM10"
"KIAA0101","MKI67"
"KIAA0101","NEK2"
"KIAA0101","NUSAP1"
"KIAA0101","PBK"
"KIAA0101","PCNA"
"KIAA0101","POLD2"
"KIAA0101","PRC1"
"KIAA0101","PTTG1"
"KIAA0101","RACGAP1"
"KIAA0101","RAD51"
"KIAA0101","RFC3"
"KIAA0101","RRM2"
"KIAA0101","TK1"
"KIAA0101","TOP2A"
"KIAA0101","TPX2"
"KIAA0101","TTK"
"KIAA0101","UBE2C"
"KIAA0101","UBE2T"
"KIAA0101","UHRF1"
"KIAA0101","ZWINT"
"KIAA0196","ALDH18A1"
"KIAA0196","SPAST"
"KIAA0196","VCP"
"KIAA1644","C15orf52"
"KIAA1875","TMEM249"
"KIF11","ANLN"
"KIF11","ASF1B"
"KIF11","ASPM"
"KIF11","AURKB"
"KIF11","BIRC5"
"KIF11","BUB1"
"KIF11","BUB1B"
"KIF11","CASC5"
"KIF11","CCNB2"
"KIF11","CCNB3"
"KIF11","CDC20"
"KIF11","CDC25C"
"KIF11","CDC45"
"KIF11","CDCA2"
"KIF11","CDCA3"
"KIF11","CDCA5"
"KIF11","CDCA8"
"KIF11","CDK1"
"KIF11","CDKN3"
"KIF11","CDT1"
"KIF11","CENPA"
"KIF11","CENPE"
"KIF11","CENPF"
"KIF11","CENPN"
"KIF11","CENPU"
"KIF11","CEP55"
"KIF11","CKAP2"
"KIF11","CKAP2L"
"KIF11","CKS2"
"KIF11","CLSPN"
"KIF11","DEPDC1"
"KIF11","DIAPH3"
"KIF11","DTL"
"KIF11","DYNC1H1"
"KIF11","ECT2"
"KIF11","ERCC6L"
"KIF11","ESCO2"
"KIF11","EXO1"
"KIF11","FEN1"
"KIF11","GINS1"
"KIF11","GTSE1"
"KIF11","HJURP"
"KIF11","HMMR"
"KIF11","IQGAP3"
"KIF11","KIAA0101"
"KIF11","KIF14"
"KIF11","KIF15"
"KIF11","KIF18A"
"KIF11","KIF18B"
"KIF11","KIF20A"
"KIF11","KIF20B"
"KIF11","KIF21A"
"KIF11","KIF4A"
"KIF11","KIFC1"
"KIF11","KIFC2"
"KIF11","KIFC3"
"KIF11","KPNA2"
"KIF11","LMNB1"
"KIF11","MAD2L1"
"KIF11","MCM10"
"KIF11","MCM2"
"KIF11","MCM4"
"KIF11","MELK"
"KIF11","MKI67"
"KIF11","NCAPG2"
"KIF11","NEK2"
"KIF11","NUF2"
"KIF11","NUSAP1"
"KIF11","PBK"
"KIF11","PCNA"
"KIF11","PLK2"
"KIF11","PRC1"
"KIF11","PRIM1"
"KIF11","PTTG1"
"KIF11","RACGAP1"
"KIF11","RAD51"
"KIF11","RFC3"
"KIF11","RRM1"
"KIF11","RRM2"
"KIF11","SGOL1"
"KIF11","SKA1"
"KIF11","SKA3"
"KIF11","SMC2"
"KIF11","SPC24"
"KIF11","SPC25"
"KIF11","STIL"
"KIF11","TOP2A"
"KIF11","TPX2"
"KIF11","TTK"
"KIF11","TUBA1C"
"KIF11","UBE2C"
"KIF11","UHRF1"
"KIF11","ZWILCH"
"KIF11","ZWINT"
"KIF14","ASPM"
"KIF14","CDC20"
"KIF14","CDC45"
"KIF14","CDCA8"
"KIF14","CDK1"
"KIF14","CEP55"
"KIF14","DEPDC1"
"KIF14","ECT2"
"KIF14","GTSE1"
"KIF14","HJURP"
"KIF14","HMMR"
"KIF14","KIF20A"
"KIF14","KIF20B"
"KIF14","KIF4A"
"KIF14","MCM10"
"KIF14","MKI67"
"KIF14","NUSAP1"
"KIF14","PBK"
"KIF14","PRC1"
"KIF14","PTTG1"
"KIF14","RACGAP1"
"KIF14","TOP2A"
"KIF14","TTK"
"KIF14","ZWINT"
"KIF15","ASPM"
"KIF15","CASC5"
"KIF15","CDC20"
"KIF15","CDC45"
"KIF15","CDCA3"
"KIF15","CDCA8"
"KIF15","CDK1"
"KIF15","CDKN3"
"KIF15","CENPA"
"KIF15","CENPF"
"KIF15","CEP55"
"KIF15","CKAP2"
"KIF15","DEPDC1"
"KIF15","DTL"
"KIF15","ECT2"
"KIF15","ERCC6L"
"KIF15","EXO1"
"KIF15","GTSE1"
"KIF15","HJURP"
"KIF15","HMMR"
"KIF15","KIF14"
"KIF15","KIF18B"
"KIF15","KIF20A"
"KIF15","KIF20B"
"KIF15","KIF4A"
"KIF15","KIFC1"
"KIF15","MCM10"
"KIF15","MKI67"
"KIF15","NCAPG2"
"KIF15","NEK2"
"KIF15","NUSAP1"
"KIF15","PBK"
"KIF15","PRC1"
"KIF15","PTTG1"
"KIF15","RACGAP1"
"KIF15","RRM2"
"KIF15","STIL"
"KIF15","TOP2A"
"KIF15","TTK"
"KIF15","UBE2C"
"KIF15","ZWINT"
"KIF17","DLG4"
"KIF17","FHL5"
"KIF17","GRIK2"
"KIF17","GRIN2B"
"KIF17","GRIN2C"
"KIF17","IFT22"
"KIF17","TTC30A"
"KIF17","TTC30B"
"KIF17","WDR19"
"KIF18A","ANLN"
"KIF18A","ASPM"
"KIF18A","AURKB"
"KIF18A","BUB1"
"KIF18A","BUB1B"
"KIF18A","CASC5"
"KIF18A","CCNB2"
"KIF18A","CDC20"
"KIF18A","CDCA2"
"KIF18A","CDCA8"
"KIF18A","CDK1"
"KIF18A","CENPA"
"KIF18A","CENPE"
"KIF18A","CENPF"
"KIF18A","CENPU"
"KIF18A","CEP55"
"KIF18A","DEPDC1"
"KIF18A","ECT2"
"KIF18A","HMMR"
"KIF18A","KIF14"
"KIF18A","KIF15"
"KIF18A","KIF20A"
"KIF18A","KIF20B"
"KIF18A","KIF4A"
"KIF18A","KIFC1"
"KIF18A","MAD2L1"
"KIF18A","MELK"
"KIF18A","MKI67"
"KIF18A","NEIL3"
"KIF18A","NEK2"
"KIF18A","NUF2"
"KIF18A","NUSAP1"
"KIF18A","PBK"
"KIF18A","PPP1CA"
"KIF18A","PRC1"
"KIF18A","RACGAP1"
"KIF18A","SGOL1"
"KIF18A","SMC2"
"KIF18A","TOP2A"
"KIF18A","TPX2"
"KIF18A","TTK"
"KIF19","DNAH1"
"KIF20A","CDC45"
"KIF20A","CDCA3"
"KIF20A","CDK1"
"KIF20A","DEPDC1"
"KIF20A","DIAPH3"
"KIF20A","GTSE1"
"KIF20A","HJURP"
"KIF20A","KIF18B"
"KIF20A","KIFC1"
"KIF20A","KPNA2"
"KIF20A","MCM10"
"KIF20A","NCAPG2"
"KIF20A","NUSAP1"
"KIF20A","PBK"
"KIF20A","RACGAP1"
"KIF20A","TOP2A"
"KIF20A","UHRF1"
"KIF20B","CCNB3"
"KIF20B","CDK1"
"KIF20B","DEPDC1"
"KIF20B","ECT2"
"KIF20B","HMMR"
"KIF20B","KIF20A"
"KIF20B","KIF4A"
"KIF20B","KIFC1"
"KIF20B","NCAPG2"
"KIF20B","NUSAP1"
"KIF20B","PRC1"
"KIF20B","RACGAP1"
"KIF20B","TOP2A"
"KIF4A","CDC45"
"KIF4A","CDCA3"
"KIF4A","CDK1"
"KIF4A","CENPN"
"KIF4A","CKAP2"
"KIF4A","DEPDC1"
"KIF4A","ECT2"
"KIF4A","GTSE1"
"KIF4A","HJURP"
"KIF4A","HMMR"
"KIF4A","KIF18B"
"KIF4A","KIF20A"
"KIF4A","KIFC1"
"KIF4A","KPNA2"
"KIF4A","MCM10"
"KIF4A","NCAPG2"
"KIF4A","NUSAP1"
"KIF4A","PBK"
"KIF4A","PRC1"
"KIF4A","PTTG1"
"KIF4A","RACGAP1"
"KIF4A","RAD51"
"KIF4A","TOP2A"
"KIF5A","GRIA1"
"KIF5A","GRIA3"
"KIF5A","NEFL"
"KIF5A","SPAST"
"KIF9","DHRS7B"
"KIFC1","CDCA3"
"KIFC1","GTSE1"
"KIFC1","HJURP"
"KIFC1","KIF18B"
"KIFC1","RACGAP1"
"KIFC1","TOP2A"
"KIFC2","PRC1"
"KIRREL","CD2AP"
"KIRREL","PDZK1"
"KISS1","TAC3"
"KLB","NRAS"
"KLF2","MAPK7"
"KLF2","POU5F1"
"KLHL12","KCTD17"
"KLHL12","SAR1B"
"KLHL12","TMED7"
"KLHL17","GRIK2"
"KLHL3","KCTD17"
"KLHL3","KLHL12"
"KLHL3","KLHL7"
"KLHL3","KLHL9"
"KLHL40","KCTD17"
"KLHL40","LMOD3"
"KLHL40","NRAP"
"KLHL40","TNNT1"
"KLHL41","KCTD17"
"KLHL41","KLHL3"
"KLHL41","KLHL40"
"KLHL41","KLHL9"
"KLHL41","LMOD3"
"KLHL41","NRAP"
"KLHL41","TNNI2"
"KLHL41","TNNT1"
"KLHL7","KCTD17"
"KLHL7","KLHL12"
"KLHL7","KLHL9"
"KLHL8","GPR160"
"KLHL8","KLHL12"
"KLHL8","KLHL3"
"KLHL8","KLHL7"
"KLHL8","KLHL9"
"KLHL9","CDCA8"
"KLHL9","KCTD17"
"KLHL9","KLHL12"
"KLK2","ACPP"
"KLK2","GBA"
"KLK2","H2AFJ"
"KLK2","H2BFS"
"KLK2","HIST1H2AC"
"KLK2","HIST1H2AD"
"KLK2","HIST1H2BJ"
"KLK2","HIST1H2BK"
"KLK2","HIST1H2BL"
"KLK2","HIST1H2BN"
"KLK2","KLK3"
"KLK2","MMP9"
"KLK2","SERPINA5"
"KLK3","ACPP"
"KLK3","AMACR"
"KLK3","H2AFJ"
"KLK3","H2BFS"
"KLK3","HIST1H2AC"
"KLK3","HIST1H2AD"
"KLK3","HIST1H2BJ"
"KLK3","HIST1H2BK"
"KLK3","HIST1H2BL"
"KLK3","HIST1H2BN"
"KLK3","SEMG1"
"KLK3","SERPINA1"
"KLK3","SERPINA5"
"KLK4","BDKRB2"
"KLK4","FAM83H"
"KLK4","SERPINA1"
"KLK4","SERPINA5"
"KLK4","SLC24A4"
"KLKB1","TGM4"
"KLRC1","NCAM1"
"KLRD1","KLRC1"
"KLRD1","NCAM1"
"KLRK1","CD28"
"KLRK1","IL15"
"KLRK1","NCAM1"
"KLRK1","ULBP3"
"KNSTRN","AURKB"
"KNSTRN","BUB1B"
"KNSTRN","CCNB1"
"KNSTRN","CCNB2"
"KNSTRN","CDC20"
"KNSTRN","CDCA8"
"KNSTRN","CDK1"
"KNSTRN","CDKN3"
"KNSTRN","CENPE"
"KNSTRN","HMMR"
"KNSTRN","KIF11"
"KNSTRN","NUF2"
"KNSTRN","PRC1"
"KNSTRN","SKA1"
"KNSTRN","TOP2A"
"KNSTRN","UBE2C"
"KPNA2","NUSAP1"
"KPNA2","RAN"
"KPNB1","CCT2"
"KPNB1","CCT3"
"KPNB1","CCT4"
"KPNB1","EEF1A1"
"KPNB1","EIF3I"
"KPNB1","GNB2L1"
"KPNB1","H1F0"
"KPNB1","KPNA2"
"KPNB1","NDC1"
"KPNB1","NUP37"
"KPNB1","NUP62CL"
"KPNB1","NUP93"
"KPNB1","NUSAP1"
"KPNB1","RAN"
"KPNB1","RCC1"
"KPNB1","RGPD2"
"KPNB1","RPL12"
"KPNB1","RPL15"
"KPNB1","RPL27A"
"KPNB1","RPL6"
"KPNB1","RPS2"
"KPNB1","RUVBL1"
"KPNB1","TCP1"
"KPNB1","TPX2"
"KPNB1","XPOT"
"KRT1","FLG"
"KRT1","IVL"
"KRT13","KRT4"
"KRT16","IVL"
"KRT18","AFP"
"KRT18","KRT8"
"KRT18","YWHAZ"
"KRTDAP","SBSN"
"KSR1","KSR2"
"KY","GAS7"
"KY","PSTPIP1"
"L1CAM","DNM1"
"L1CAM","FGFR1"
"L1CAM","NCAM1"
"L2HGDH","ALDH4A1"
"L2HGDH","GLUD1"
"L2HGDH","GLUD2"
"L2HGDH","IDH1"
"L3MBTL1","HIST2H4B"
"LACTB2","PGM3"
"LACTB2","UAP1"
"LACTB2","YBEY"
"LAG3","CLEC4G"
"LAG3","IDO1"
"LAG3","TNFRSF4"
"LAG3","TNFRSF9"
"LAMA2","DAG1"
"LAMA2","ITGA7"
"LAMA4","ACTA1"
"LAMA4","CDC42"
"LAMA4","CHRM1"
"LAMA4","CHRNA1"
"LAMA4","DAG1"
"LAMA4","ITGA10"
"LAMA4","ITGA5"
"LAMA4","ITGA7"
"LAMA4","LAMA2"
"LAMA4","LAMA5"
"LAMA4","LAMC2"
"LAMA4","MCAM"
"LAMA4","NID1"
"LAMA4","PAK2"
"LAMA4","PAK3"
"LAMA4","UTRN"
"LAMA5","ACTA1"
"LAMA5","BCAM"
"LAMA5","CDC42"
"LAMA5","CHRM1"
"LAMA5","DAG1"
"LAMA5","IL13"
"LAMA5","ITGA5"
"LAMA5","ITGA7"
"LAMA5","LAMA2"
"LAMA5","LAMC2"
"LAMA5","NID1"
"LAMA5","PAK2"
"LAMA5","PAK3"
"LAMA5","PAK4"
"LAMA5","SV2A"
"LAMA5","TMPRSS6"
"LAMA5","USH2A"
"LAMA5","UTRN"
"LAMC2","BMP1"
"LAMC2","CDC42"
"LAMC2","COL7A1"
"LAMC2","DAG1"
"LAMC2","EGF"
"LAMC2","ERBB3"
"LAMC2","ITGA10"
"LAMC2","ITGA5"
"LAMC2","LAMA2"
"LAMC2","MMP12"
"LAMC2","MMP19"
"LAMC2","PAK2"
"LAMC2","PAK3"
"LAMC2","PAK4"
"LAMC2","PMP22"
"LAMC2","RAPSN"
"LAMC2","SV2A"
"LAMC2","TMPRSS6"
"LAMC2","UTRN"
"LAMC2","YWHAE"
"LAMC2","YWHAG"
"LAMC2","YWHAQ"
"LAMC2","YWHAZ"
"LAMP2","HSPA8"
"LAMTOR2","RRAGD"
"LAMTOR2","SH3BP4"
"LAP3","ADK"
